gvkey,splticrm,datadate,ggroup,gind,gsector,gsubind,naics,sic,spcindcd,spcseccd,conm,tic,cusip
029733,BBB,31/08/2015,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB,30/09/2015,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB,31/10/2015,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB,30/11/2015,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB,31/12/2015,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB,31/01/2016,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB,29/02/2016,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB,31/03/2016,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB,30/04/2016,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB+,31/05/2016,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB+,30/06/2016,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB+,31/07/2016,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB+,31/08/2016,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB+,30/09/2016,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB+,31/10/2016,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB+,30/11/2016,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB+,31/12/2016,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029733,BBB+,31/01/2017,1510,151020,15,15102010,212313,1400,202,970,MARTIN MARIETTA MATERIALS,MLM,573284106
029736,,31/01/2010,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,28/02/2010,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/03/2010,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/04/2010,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/05/2010,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/06/2010,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/07/2010,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/08/2010,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/09/2010,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/10/2010,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/11/2010,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/12/2010,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/01/2011,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,28/02/2011,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/03/2011,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/04/2011,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/05/2011,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/06/2011,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/07/2011,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/08/2011,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/09/2011,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/10/2011,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/11/2011,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/12/2011,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/01/2012,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,29/02/2012,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/03/2012,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/04/2012,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/05/2012,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/06/2012,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/07/2012,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/08/2012,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/09/2012,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/10/2012,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/11/2012,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/12/2012,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/01/2013,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,28/02/2013,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/03/2013,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/04/2013,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/05/2013,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/06/2013,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/07/2013,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/08/2013,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/09/2013,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/10/2013,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/11/2013,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/12/2013,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/01/2014,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,28/02/2014,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/03/2014,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/04/2014,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/05/2014,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/06/2014,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/07/2014,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/08/2014,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/09/2014,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/10/2014,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/11/2014,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/12/2014,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/01/2015,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,28/02/2015,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/03/2015,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/04/2015,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/05/2015,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,30/06/2015,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/07/2015,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029736,,31/08/2015,2550,255040,25,25504040,453998,5200,450,976,TRACTOR SUPPLY CO,TSCO,892356106
029751,BBB,31/01/2010,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB,28/02/2010,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB,31/03/2010,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB,30/04/2010,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB,31/05/2010,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB,30/06/2010,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB,31/07/2010,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB,31/08/2010,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB,30/09/2010,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB,31/10/2010,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB,30/11/2010,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB,31/12/2010,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB,31/01/2011,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB,28/02/2011,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB,31/03/2011,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB,30/04/2011,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/05/2011,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,30/06/2011,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/07/2011,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/08/2011,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,30/09/2011,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/10/2011,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,30/11/2011,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/12/2011,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/01/2012,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,29/02/2012,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/03/2012,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,30/04/2012,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/05/2012,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,30/06/2012,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/07/2012,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/08/2012,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,30/09/2012,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/10/2012,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,30/11/2012,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/12/2012,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/01/2013,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,28/02/2013,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/03/2013,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,30/04/2013,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/05/2013,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,30/06/2013,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/07/2013,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/08/2013,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,30/09/2013,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/10/2013,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,30/11/2013,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/12/2013,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/01/2014,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,28/02/2014,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/03/2014,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,30/04/2014,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/05/2014,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,30/06/2014,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/07/2014,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/08/2014,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,30/09/2014,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB+,31/10/2014,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,30/11/2014,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/12/2014,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/01/2015,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,28/02/2015,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/03/2015,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,30/04/2015,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/05/2015,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,30/06/2015,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/07/2015,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/08/2015,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,30/09/2015,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/10/2015,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,30/11/2015,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/12/2015,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/01/2016,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,29/02/2016,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/03/2016,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,30/04/2016,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/05/2016,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,30/06/2016,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/07/2016,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/08/2016,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,30/09/2016,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/10/2016,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,30/11/2016,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/12/2016,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029751,BBB-,31/01/2017,1510,151010,15,15101050,325180,2810,167,970,ALBEMARLE CORP,ALB,012653101
029804,BBB+,31/01/2010,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,BBB+,28/02/2010,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,BBB+,31/03/2010,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,BBB+,30/04/2010,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,BBB+,31/05/2010,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,BBB+,30/06/2010,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/07/2010,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/08/2010,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/09/2010,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/10/2010,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/11/2010,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/12/2010,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/01/2011,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,28/02/2011,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/03/2011,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/04/2011,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/05/2011,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/06/2011,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/07/2011,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/08/2011,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/09/2011,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/10/2011,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/11/2011,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/12/2011,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/01/2012,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,29/02/2012,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/03/2012,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/04/2012,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/05/2012,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/06/2012,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/07/2012,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/08/2012,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/09/2012,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/10/2012,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/11/2012,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/12/2012,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/01/2013,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,28/02/2013,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/03/2013,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/04/2013,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/05/2013,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/06/2013,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/07/2013,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/08/2013,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/09/2013,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/10/2013,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/11/2013,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/12/2013,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/01/2014,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,28/02/2014,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/03/2014,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/04/2014,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,31/05/2014,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A-,30/06/2014,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,31/07/2014,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,31/08/2014,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,30/09/2014,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,31/10/2014,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,30/11/2014,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,31/12/2014,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,31/01/2015,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,28/02/2015,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,31/03/2015,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,30/04/2015,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,31/05/2015,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,30/06/2015,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,31/07/2015,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,31/08/2015,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,30/09/2015,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,31/10/2015,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,30/11/2015,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,31/12/2015,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,31/01/2016,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
029804,A,29/02/2016,4020,402030,40,40203010,523920,6282,823,800,INVESCO LTD,IVZ,G491BT108
